PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,TIME_REMAINING_SEC,EXPECTED_FG
Dru Smith,Miami Heat,2,10,26,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,17,22,1,626,0.610031229840196
Tim Hardaway Jr.,Denver Nuggets,2,10,5,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),11,-64,101,1,605,0.5076254420763449
Dru Smith,Miami Heat,2,9,53,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-158,211,0,593,0.34162196820500157
Nikola Jović,Miami Heat,2,9,44,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,178,185,0,584,0.3533899319588215
Bruce Brown,Denver Nuggets,2,9,35,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,-21,8,1,575,0.609079516959478
Jaime Jaquez Jr.,Miami Heat,2,9,8,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,-2,32,1,548,0.5964516036867527
Dru Smith,Miami Heat,2,8,46,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,4,2,1,526,0.6286546224335339
Nikola Jović,Miami Heat,2,8,27,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-1,43,0,507,0.5839093409838819
Kel'el Ware,Miami Heat,2,8,23,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,1,503,0.6280374501056483
Jamal Murray,Denver Nuggets,2,8,6,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-152,193,0,486,0.3593330852611329
Jaime Jaquez Jr.,Miami Heat,2,7,45,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,72,11,0,465,0.552134278752605
Bruce Brown,Denver Nuggets,2,7,34,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),12,39,120,1,454,0.49081404482748076
Bruce Brown,Denver Nuggets,2,7,21,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,9,1,1,441,0.6260813104056113
Kel'el Ware,Miami Heat,2,7,7,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-42,10,0,427,0.583031702961391
Nikola Jokić,Denver Nuggets,2,6,56,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-43,53,1,416,0.5587749485048797
Pelle Larsson,Miami Heat,2,6,43,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8,87,11,0,403,0.5392339194463659
Kel'el Ware,Miami Heat,2,6,38,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,78,236,0,398,0.35495399123326193
Nikola Jokić,Denver Nuggets,2,6,22,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),25,2,250,0,382,0.34359712064796805
Norman Powell,Miami Heat,2,6,8,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-98,243,0,368,0.3334701047619383
Jamal Murray,Denver Nuggets,2,5,50,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,44,10,0,350,0.5807510142042385
Davion Mitchell,Miami Heat,2,5,27,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),15,-94,127,0,327,0.45304994170461094
Norman Powell,Miami Heat,2,5,9,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,6,17,0,309,0.6107208448823667
Nikola Jokić,Denver Nuggets,2,4,34,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24,-61,234,1,274,0.35098601705681204
Bam Adebayo,Miami Heat,2,4,17,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-49,94,0,257,0.5074979785785674
Spencer Jones,Denver Nuggets,2,3,53,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-56,4,0,233,0.5662913179189915
Pelle Larsson,Miami Heat,2,3,40,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,212,128,0,220,0.35539869169415933
Bruce Brown,Denver Nuggets,2,3,19,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-11,3,1,199,0.6079540664745718
Nikola Jokić,Denver Nuggets,2,2,58,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-67,36,1,178,0.5409649075229288
Nikola Jokić,Denver Nuggets,2,2,53,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),0,-9,3,0,173,0.6175700151735408
Nikola Jokić,Denver Nuggets,2,2,50,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,-4,-2,1,170,0.617752709172647
Norman Powell,Miami Heat,2,2,34,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),13,6,136,1,154,0.4689304691200908
Tim Hardaway Jr.,Denver Nuggets,2,2,13,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,201,157,1,133,0.3412979522143023
Nikola Jokić,Denver Nuggets,2,1,41,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),15,-103,110,1,101,0.44654965547197434
Andrew Wiggins,Miami Heat,2,1,27,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-233,8,0,87,0.3666730302681099
Norman Powell,Miami Heat,2,1,21,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),22,228,-5,0,81,0.3785034178782068
Davion Mitchell,Miami Heat,2,1,16,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),25,-4,257,1,76,0.33413362260351975
Peyton Watson,Denver Nuggets,2,0,59,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,-31,9,0,59,0.581924947741806
Jamal Murray,Denver Nuggets,2,0,41,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24,-61,239,1,41,0.3437213063777152
Nikola Jokić,Denver Nuggets,2,0,14,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),12,-112,50,1,14,0.4797830037204314
Jaime Jaquez Jr.,Miami Heat,2,0,4,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),9,29,91,0,4,0.5104519032924507
Kel'el Ware,Miami Heat,2,0,3,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,-4,6,1,3,0.6120790716779997
Kel'el Ware,Miami Heat,3,11,47,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-233,-22,1,707,0.3842634505904658
Peyton Watson,Denver Nuggets,3,11,28,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),13,44,128,1,688,0.48365756569038776
Norman Powell,Miami Heat,3,11,11,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-11,69,1,671,0.5628558467345509
Peyton Watson,Denver Nuggets,3,10,57,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,11,20,0,657,0.6077706748386117
Davion Mitchell,Miami Heat,3,10,47,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,-5,26,1,647,0.6070954521052331
Jonas Valanciunas,Denver Nuggets,3,10,33,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,18,41,1,633,0.5847258419644856
Norman Powell,Miami Heat,3,10,17,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,210,120,1,617,0.36472318395600084
Jamal Murray,Denver Nuggets,3,10,2,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),15,-107,116,1,602,0.4592128455970952
Kel'el Ware,Miami Heat,3,9,47,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,112,231,1,587,0.3477946868706686
Peyton Watson,Denver Nuggets,3,9,21,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-179,202,0,561,0.3379363409549348
Bam Adebayo,Miami Heat,3,9,9,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-11,3,1,549,0.6156619429021976
Jamal Murray,Denver Nuggets,3,8,52,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),13,48,128,0,532,0.4784987437403626
Bam Adebayo,Miami Heat,3,8,43,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),18,60,171,0,523,0.42151009700899755
Norman Powell,Miami Heat,3,8,36,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,-27,4,0,516,0.6040708792459025
Bam Adebayo,Miami Heat,3,8,27,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),23,-194,141,1,507,0.3695263032135405
Jamal Murray,Denver Nuggets,3,8,16,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,-12,25,0,496,0.6023422942444494
Tim Hardaway Jr.,Denver Nuggets,3,7,54,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),27,83,263,1,474,0.32319450565497454
Norman Powell,Miami Heat,3,7,47,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,228,101,1,467,0.3611474619725974
Kel'el Ware,Miami Heat,3,7,17,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,-5,1,1,437,0.6226417817976664
Jamal Murray,Denver Nuggets,3,6,57,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),14,145,18,0,417,0.4701288109918081
Jonas Valanciunas,Denver Nuggets,3,6,50,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,1,410,0.6218638037251126
Bam Adebayo,Miami Heat,3,6,43,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),3,-36,0,1,403,0.5900835971550742
Spencer Jones,Denver Nuggets,3,6,24,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),23,227,60,1,384,0.37092521093035113
Kel'el Ware,Miami Heat,3,6,13,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),22,224,4,0,373,0.3838572410234489
Spencer Jones,Denver Nuggets,3,5,55,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-235,20,1,355,0.37106324530986134
Andrew Wiggins,Miami Heat,3,5,44,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-221,105,1,344,0.3561708346004308
Spencer Jones,Denver Nuggets,3,5,29,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,210,134,1,329,0.3551931652506852
Norman Powell,Miami Heat,3,5,21,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),26,33,258,0,321,0.32852871869165984
Peyton Watson,Denver Nuggets,3,5,12,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,-4,8,1,312,0.6183674289836675
Nikola Jović,Miami Heat,3,5,0,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,234,119,1,300,0.33526897934318534
Jamal Murray,Denver Nuggets,3,4,36,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),15,109,115,1,276,0.449069412430786
Kel'el Ware,Miami Heat,3,4,15,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,-4,-7,1,255,0.6173764552420093
Jonas Valanciunas,Denver Nuggets,3,3,40,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,4,70,1,220,0.5371486509477756
Peyton Watson,Denver Nuggets,3,3,10,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),25,37,252,0,190,0.33472542663030885
Bruce Brown,Denver Nuggets,3,3,3,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),12,102,67,0,183,0.4814602497290671
Kel'el Ware,Miami Heat,3,2,53,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),26,15,260,1,173,0.3240731559546702
Jamal Murray,Denver Nuggets,3,2,38,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-143,209,1,158,0.33553615463660824
Nikola Jović,Miami Heat,3,2,18,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24,-28,246,1,138,0.3431867883580417
Spencer Jones,Denver Nuggets,3,2,3,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),23,232,41,1,123,0.3638773431157894
Kel'el Ware,Miami Heat,3,1,44,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,98,241,0,104,0.3231809633470667
Peyton Watson,Denver Nuggets,3,1,30,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-70,10,1,90,0.5360273594115924
Norman Powell,Miami Heat,3,1,19,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),9,-96,11,1,79,0.5136227301370531
Jamal Murray,Denver Nuggets,3,1,7,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-179,181,0,67,0.3341675903276479
Nikola Jović,Miami Heat,3,0,51,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,159,201,1,51,0.3334354998252641
Jamal Murray,Denver Nuggets,3,0,29,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-13,-3,1,29,0.5995254965143142
Dru Smith,Miami Heat,3,0,8,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-194,151,0,8,0.343738110780423
Julian Strawther,Denver Nuggets,3,0,1,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Center(C),15,6,153,0,1,0.4377068808046909
Tim Hardaway Jr.,Denver Nuggets,4,11,46,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),22,229,5,0,706,0.390982445727145
Jaime Jaquez Jr.,Miami Heat,4,11,38,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,37,22,1,698,0.5845030650382237
Bruce Brown,Denver Nuggets,4,11,16,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,49,53,1,676,0.549747787189235
Bruce Brown,Denver Nuggets,4,10,55,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24,67,238,0,655,0.3562275959600275
Andrew Wiggins,Miami Heat,4,10,46,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),25,11,252,1,646,0.34510611338930713
Tim Hardaway Jr.,Denver Nuggets,4,10,23,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),13,50,122,0,623,0.47836085463509587
Nikola Jović,Miami Heat,4,10,10,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-221,116,1,610,0.3605019819803338
Spencer Jones,Denver Nuggets,4,9,54,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,140,206,1,594,0.35618319753555583
Andrew Wiggins,Miami Heat,4,9,36,Turnaround Bank shot,2PT Field Goal,Mid-Range,Left Side(L),10,-92,50,0,576,0.513445414222505
Peyton Watson,Denver Nuggets,4,9,30,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,10,12,1,570,0.612575525030509
Jaime Jaquez Jr.,Miami Heat,4,9,13,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,70,17,1,553,0.5477580799220739
Jamal Murray,Denver Nuggets,4,8,51,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),15,-96,127,0,531,0.4528173666328948
Davion Mitchell,Miami Heat,4,8,41,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),25,62,250,0,521,0.3415800203773507
Jamal Murray,Denver Nuggets,4,8,29,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,115,238,0,509,0.332123575031406
Jaime Jaquez Jr.,Miami Heat,4,8,18,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,45,52,1,498,0.5548212987053192
Tim Hardaway Jr.,Denver Nuggets,4,7,54,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,-25,21,0,474,0.5878610841032279
Tim Hardaway Jr.,Denver Nuggets,4,7,51,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,2,10,1,471,0.609540804608492
Tim Hardaway Jr.,Denver Nuggets,4,7,26,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-164,193,0,446,0.34172010871000336
Davion Mitchell,Miami Heat,4,7,16,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8,-61,58,1,436,0.530371924344319
Peyton Watson,Denver Nuggets,4,7,0,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),9,-5,95,0,420,0.5169433088522225
Jaime Jaquez Jr.,Miami Heat,4,6,25,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),1,-11,0,1,385,0.6073260025676878
Hunter Tyson,Denver Nuggets,4,6,8,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-9,54,1,368,0.5611657348715312
Jaime Jaquez Jr.,Miami Heat,4,5,54,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),23,234,40,0,354,0.3677994329386729
Hunter Tyson,Denver Nuggets,4,5,38,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,116,220,0,338,0.3476636759689061
Davion Mitchell,Miami Heat,4,5,20,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24,56,237,1,320,0.3461240704129541
Nikola Jović,Miami Heat,4,4,53,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-185,169,0,293,0.3383262008257382
Julian Strawther,Denver Nuggets,4,4,39,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),25,37,256,0,279,0.33403925125370315
Jaime Jaquez Jr.,Miami Heat,4,4,31,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,114,219,1,271,0.34569604621911876
Jalen Pickett,Denver Nuggets,4,4,7,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),3,-23,22,1,247,0.5804930662833198
Andrew Wiggins,Miami Heat,4,3,54,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,191,157,1,234,0.34790852102358655
Curtis Jones,Denver Nuggets,4,3,41,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,170,230,0,221,0.30525487519815936
Andrew Wiggins,Miami Heat,4,3,29,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,218,124,1,209,0.33897929365799373
Keshad Johnson,Miami Heat,4,3,7,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,33,1,0,187,0.5798359615411244
Curtis Jones,Denver Nuggets,4,2,51,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),2,-22,7,1,171,0.5895357191143038
Nikola Jović,Miami Heat,4,2,36,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),3,20,26,0,156,0.5774330857583619
Julian Strawther,Denver Nuggets,4,2,16,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,53,-25,0,136,0.5580989651441589
Myron Gardner,Miami Heat,4,2,9,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-9,64,0,129,0.5418943993875149
Myron Gardner,Miami Heat,4,2,5,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-10,8,0,125,0.598637752968232
Keshad Johnson,Miami Heat,4,1,27,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-18,5,0,87,0.5975684610912888
Keshad Johnson,Miami Heat,4,1,23,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,13,5,0,83,0.5975140623198583
Myron Gardner,Miami Heat,4,1,20,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-6,9,0,80,0.5971573607224497
Curtis Jones,Denver Nuggets,4,1,14,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,-17,32,0,74,0.5743571675654396
Keshad Johnson,Miami Heat,4,1,11,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,-2,3,1,71,0.6077309365750638
Hunter Tyson,Denver Nuggets,4,0,58,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,221,112,0,58,0.34497408580028505
Curtis Jones,Denver Nuggets,4,0,38,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),27,-11,279,0,38,0.3067178165988278
Simone Fontecchio,Miami Heat,4,0,22,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),26,-34,263,0,22,0.31641237982039205
Keshad Johnson,Miami Heat,4,0,8,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),25,-65,242,0,8,0.3265570629207049
Curtis Jones,Denver Nuggets,4,0,1,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-223,137,0,1,0.32154890919287415
Desmond Bane,Orlando Magic,1,11,43,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-119,246,0,703,0.33650438432980495
Brandon Ingram,Toronto Raptors,1,11,22,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),26,-54,257,0,682,0.3453433987493866
Anthony Black,Orlando Magic,1,11,15,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,85,246,0,675,0.346000887979408
Ochai Agbaji,Toronto Raptors,1,10,55,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,4,-6,1,655,0.6363052669968452
Wendell Carter Jr.,Orlando Magic,1,10,34,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-234,-7,1,634,0.3878014418693289
Scottie Barnes,Toronto Raptors,1,10,14,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),12,96,75,0,614,0.5022870352578301
Desmond Bane,Orlando Magic,1,10,0,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24,230,75,1,600,0.37311318083709566
Immanuel Quickley,Toronto Raptors,1,9,45,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,89,238,0,585,0.3536996227013428
Paolo Banchero,Orlando Magic,1,9,37,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,5,5,0,577,0.6333351191052757
Paolo Banchero,Orlando Magic,1,9,31,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,10,6,0,571,0.6228404498689053
Scottie Barnes,Toronto Raptors,1,9,26,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,9,-5,0,566,0.6232623420790138
Paolo Banchero,Orlando Magic,1,9,14,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,2,-2,1,554,0.6329843092673427
Brandon Ingram,Toronto Raptors,1,8,58,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),15,120,92,0,538,0.46595464785499385
Sandro Mamukelashvili,Toronto Raptors,1,8,23,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24,244,13,0,503,0.3733902544208053
Paolo Banchero,Orlando Magic,1,8,6,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,2,-7,0,486,0.6311465516198017
Desmond Bane,Orlando Magic,1,8,5,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,1,485,0.63074509705375
Scottie Barnes,Toronto Raptors,1,7,44,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-34,34,0,464,0.5863335758966601
Desmond Bane,Orlando Magic,1,7,24,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,-10,-1,1,444,0.6191970982621902
Anthony Black,Orlando Magic,1,6,54,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,105,229,0,414,0.3490236710130429
Brandon Ingram,Toronto Raptors,1,6,36,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),1,10,6,0,396,0.6173690444741405
Sandro Mamukelashvili,Toronto Raptors,1,6,32,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,1,392,0.6278657325063637
Anthony Black,Orlando Magic,1,6,22,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,-34,75,0,382,0.5381531476340284
Tyus Jones,Orlando Magic,1,6,17,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),25,-243,78,0,377,0.3548561459035288
